,class,question,sub_class
424,DESC,Quais são alguns factos interessantes sobre cães que puxam trenós ?,desc
425,NUM,Em que ano morreu Hitler ?,date
426,HUM,Que modelo famosa foi casada com Billy Joel ?,ind
427,ENTY,Que animal é Babar ?,animal
428,DESC,Por que motivo é conhecida Jane Goodall ?,reason
429,ENTY,De que morreu Bob Marley ?,other
430,NUM,Por que valor estão asseguradas as orelhas do Dumbo ?,money
431,HUM,Quem se tornou uma estrela dançando com Fred Astaire em 1941. no filme “You'll Never Get Rich” ?,ind
432,HUM,Quem é Stein Eriksen ?,desc
433,DESC,O que significa o nome Billie ?,def
434,HUM,Quem é o nadador mais rápido do mundo ?,ind
435,LOC,Qual é o ponto mais alto de África ?,mount
436,LOC,Onde é a sede de Procter & Gamble nos E.U.A. ?,other
437,LOC,Que deserto foi chamado o Jardim de Alá ?,other
438,ENTY,Os animais bicorne têm dois quê ?,other
439,DESC,Que função desempenha uma torre de água comunitária ?,reason
440,ENTY,Como se chama a fobia à fraqueza ?,dismed
441,NUM,Quantas milhas são de Ohio até à Carolina do Norte ?,count
442,NUM,Que quantidade de neve equivale a uma polegada de chuva ?,count
443,ABBR,O que significa G.M.T. ?,exp
444,DESC,O que significa Inuíte e Esquimó ?,def
445,ENTY,Que canção encerrava o Johnny Cash Show ?,cremat
446,ENTY,Que desporto praticado ao ar livre o dentista William Beers promoveu e escreveu um livro sobre as regras do mesmo ?,sport
447,DESC,Como se tingem roupas ?,manner
448,NUM,Com que idade o adolescente médio tem pela primeira vez relações sexuais ?,date
449,DESC,Porque é que o site www.answers.com não tem respostas às minhas perguntas ?,reason
450,HUM,De que actor a autobiografia se intitula “All my yesterdays” ?,ind
451,HUM,Que espião Russo viveu nos E.U.A. sob o nome Emil Golfus ?,ind
452,LOC,Onde se encontra o 19º buraco num campo de golf ?,other
453,DESC,Qual é a causa natural dos tornados ?,reason
454,HUM,Quem eram os intérpretes originais de Charlie's Angels ?,ind
455,LOC,Onde posso encontrar a morada de um pessoa através do número de telefone ?,other
456,ENTY,Que palavra inglesa vem do Francês Antigo “covrefeu” e significa recolher obrigatório ?,word
457,ENTY,Que instrumento musical tocava Prewitt em James Jone's From Here to Eternity ?,instru
458,LOC,Onde é que Sarge Steel arranjou a mão de metal ?,other
459,DESC,Como é que se fazem pipocas ?,reason
460,HUM,Quem escreveu The Night of the Iguana ?,ind
461,ENTY,Onde é que o cabelo cresce mais rapidamente ?,body
462,LOC,Em que país reinou o Rei Gustav V entre 1907. e 1950 ?,country
463,HUM,Quem pintou Mother and Child ?,ind
464,NUM,Qual é a velocidade do rio Mississippi ?,speed
465,LOC,Onde foi travada a Guerra dos Seis Dias ?,other
466,LOC,Qual é a estrela mais luminosa vista da Terra ?,other
467,ENTY,Que filme marcou a início da carreira de Robert Redford como realizador ?,cremat
468,HUM,Qual era o segundo nome de Mao ?,ind
469,ENTY,Em que filme ou filmes entra Jude Law ?,cremat
470,LOC,Onde vivem as ienas ?,other
471,HUM,Quem é a “Rainha Mãe” ?,desc
472,ENTY,Qual é a língua mais falada na Bélgica ?,lang
473,HUM,Quem tem mais ADN – o homem ou a mulher ?,ind
474,DESC,O que são Maid-Rites ?,def
475,ENTY,"Que conto infantil contém a seguinte frase: “Come, Cinderslut, and hold this skein of wool for me” ?",cremat
476,HUM,Que nível do governo ou agência governamental é responsável pelas questões de racismo ?,gr
477,NUM,Quantos árbitros existem num jogo de futebol ?,count
478,ENTY,Que cocktail leva whisky e vermute doce ?,food
479,ENTY,Como se diz “fresco” em Espanhol ?,termeq
480,DESC,O que fazem colmeias de abelhas em plantações de amoras ?,desc
481,DESC,O que causou a inundação de Lynmouth ?,reason
482,NUM,Quando é o Festival da Tulipa em Michigan ?,date
483,HUM,Quem inventou o nome “El Nino” ?,ind
484,ENTY,Em que filme entrava Madilyn Kahn e Gene Wilder ?,cremat
485,ENTY,Que tipo de ponte é a Ponde Golden Gate ?,other
486,HUM,Que ditador tem a alcunha de “El Maximo” ?,ind
487,HUM,Que fabricante de aparelhagens está “slightly ahead of its time” ?,gr
488,LOC,Que cidade dos E.U.A. é a Rainha do Pacífico ?,city
489,HUM,Que personagem de uma sitcom tinha como nome de solteiro Ethel Potter ?,ind
490,ENTY,Qual foi o primeiro sabor de Lifesaver ?,food
491,HUM,Quem escreveu o diário mais famoso da língua inglesa ?,ind
492,LOC,Onde posso descobrir os sigles que chegaram ao número 1. das tabelas ?,other
493,NUM,Quantos graus mais fresco é o interior de um pepino em relação à temperatura ambiente ?,count
494,HUM,Que pintor Espanhol pintou a crucifixão ?,ind
495,ENTY,Como se chama a Bíblia Judaica ?,cremat
496,DESC,Porque é que a relva é verde ?,reason
497,DESC,O que é uma firewall ?,def
498,HUM,Que espião de um romance era correspondente da Reuter e do The Times de Londres ?,ind
499,HUM,Que empresa petrolífera quase escolheu para ser o seu nome internacional uma palavra que em Japonês significava “carro parado” ?,gr
500,NUM,Quanto tempo leva a teia do Homem-Aranha a evaporar ?,period
501,HUM,Quem era o advogado de Steven Craft ?,ind
502,LOC,Que sítio que é conhecido como a Spice Island ?,other
503,HUM,Quem foi o primeiro convidado de Person to Person ?,ind
504,HUM,Diga o nome do Guarda-Florestal que anda sempre atrás do Zé Colmeia.,ind
505,ENTY,"Que baralho de cartas inclui A Roda da Fortuna, os Amantes e a Morte ?",other
506,ENTY,O que é que a Estátua da Liberdade tem calçado ?,other
507,HUM,Quem é a estrela dos carros de aluguer ?,ind
508,LOC,O aerporto MacCarren localiza-se em que cidade ?,city
509,ENTY,"Que instalação de uso doméstico possui uma válvula de bóia, uma bóia e um tubo de transbordamento ?",other
510,ENTY,Qual era o nome do cão da Betty Boop ?,animal
511,NUM,Qual é a percentagem da vida de um castor que é passada a nadar ?,perc
512,ENTY,Com que propósito foi construída a ponte de San Luis Rey ?,substance
513,DESC,O que fazem os economistas ?,desc
514,LOC,Que país tem a maior população de ovelhas ?,country
515,DESC,"O que é que eu tenho que fazer para levar o meu cão para viver comigo em Dominica, Antilhas, durante um ano ?",desc
516,LOC,Que país é o maior importador do mundo de conhaque ?,country
517,NUM,Quantos anos é envelhecido o whiskey Johnnie Walker Black Label ?,count
518,ABBR,O que significa SIDS ?,exp
519,ENTY,Qual é a mercadoria mais exportada por Grenada ?,other
520,NUM,Quanto vale um selo branco e preto de um centavo com a imagem do Thomas Jefferson ?,money
521,DESC,O que faz com que o clítoris seja sensível ?,reason
522,LOC,"Que país tem o maior número de fusos horários, ou seja, 11 ?",country
523,ENTY,Que “magia” é que Mandrake utiliza ?,other
524,HUM,Quem é o presidente da Universidade de Standford ?,ind
525,HUM,De quem é que a primeira ordem presidencial foi: “Let 's get this goddamn thing airborne” ?,ind
526,ENTY,O que foi introduzido comercialmente pelo Bayer A.G. de Leverkusen em 1899 ?,other
527,LOC,Em que cidade se encontra o aeroporto Logan ?,city
528,DESC,O que é um nanómetro ?,def
529,NUM,Quantos tempos existem numa partida regulamentar de softebol ?,count
530,NUM,Quando é que a CNN começou a transmitir ?,date
531,LOC,Qual é a maior cidade dos Grandes Lagos ?,city
532,NUM,Qual é o número de telefone da Universidade do Kentucky ?,code
533,HUM,Quem inventou o basebol ?,ind
534,NUM,Quantas esposas teve Brigham Young ?,count
535,ENTY,Quais são os melhores produtos do mercado para disfarçar cicatrizes faciais ?,product
536,LOC,Que cidade ficou conhecida pelo seu nevoeiro denso ?,city
537,DESC,O que significa “Janelle” ?,def
538,DESC,Como posso arranjar um jornal de outra cidade ?,manner
539,ENTY,Diga o nome de um filme sobre os Índios Sioux com Kevin Costner.,cremat
540,HUM,"Quem foi alvejado pelas costas durante um jogo de Poker em Deadwood, Dakota ?",ind
541,DESC,Quais são as caracteríticas distintivas do cavalo Árabe ?,desc
542,ENTY,Como se designa a fobia à trovoada ?,dismed
543,ENTY,Que animal matou mais pessoas ?,animal
544,NUM,Quantas faculdades existem em Wyoming ?,count
545,LOC,Que porto marítimo russo tem um nome que significa “Senhor do Leste” ?,city
546,LOC,Onde se podem transaccionar acções on-line ?,other
547,NUM,Quando se travou a Batalha de Hastings ?,date
548,ENTY,Que tipo de ficheiros tem a extensão .dbf ?,other
549,NUM,Quando viveu Muhammad ?,date
550,ENTY,"Que expressão outrora depreciativa era utilizada para definir os pintores Monet, Sisley, Pissarro, Renoir e Degas ?",termeq
551,DESC,O que é um wop ?,def
552,DESC,De onde provém as rochas ?,desc
553,DESC,Como posso eliminar o ruído de fundo na aparelhagem do carro ?,manner
554,LOC,Que montanhas as pessoas sobem no Nepal ?,mount
555,HUM,Qual é a melhor faculdade do país ?,gr
556,DESC,O que é a viscosidade ?,def
557,ENTY,Qual era o nome da sitcom em que entrava Alyssa Milano e Tony Danza ?,cremat
558,LOC,Quais são as nações Nórdicas ?,country
559,LOC,Onde na internet posso encontrar informação sobre a Quinta Alteração à Lei Americana dos Direitos ?,other
560,LOC,Que estado dos E.U.A. é que faz fronteira a Norte com Illinois ?,state
561,ENTY,Diga o nome de um filme no qual tenha entrado Jude Law.,cremat
562,NUM,Qual é a temperatura necessária para fazer Queques de Aveia e Pêssego ?,temp
563,ENTY,Como se chama a fobia a abelhas ?,dismed
564,ENTY,"Em que romance de Vladimir Nabokov, o Professor Humbert se apaixona por uma rapariga de 12. anos ?",cremat
565,DESC,O que é um “green bog” ?,def
566,LOC,Qual é a origem do mito do Pai Natal ?,other
567,ENTY,Uma pessoa com estasiobasiofobia tem fobia a quê ?,other
568,LOC,Que cidade é servida pelo Aeroporto Internacional de Logan ?,city
569,HUM,Que estrela do wrestking se tornou “O Incrível Hulk” ?,ind
570,LOC,O que atrai os turistas a irem a Reims ?,other
571,ENTY,"No filme The Cincinnati Kid, que desporto é que Steve MacQueen e Edward G. Robinson praticam ?",sport
572,ENTY,Que tipo de fecho patenteou Whitcomb Judson em 1893 ?,other
573,DESC,O que é uma auberge em França ?,def
574,HUM,Quem era a estrela do sucesso da Broadway de 1965. “Golden Boy” ?,ind
575,LOC,Onde está sediada a Procter & Gamble nos E.U.A. ?,other
576,HUM,Que exército foi fundado pr William Booth e pela sua esposa Catherine ?,gr
577,ENTY,Em que é que consiste o ribavirin ?,substance
578,ENTY,Diga o noma do refrigerante que é a “number one in the sun”.,food
579,LOC,Qual é o endereço web da lista dos e-mails dos membros da Casa dos Representantes ?,other
580,HUM,Qual era o seu verdadeiro nome ?,ind
581,DESC,Porque é que as orelhas são o nosso centro de equilíbrio ?,reason
582,HUM,Quem inventou a escova de dentes ?,ind
583,ENTY,Qual é o nome da famosa canção que os The Creeps cantavam ?,cremat
584,LOC,Onde é que supostamente o Abominável Homem das Neves vagueia ?,other
585,ENTY,Como se chama a fobia de estar sozinho ?,dismed
586,NUM,Quantos pontos são necessários para fazer o símbolo de “because” ?,count
587,ENTY,O que se obtém juntando Lactobacillus bulgaricus ao leite ?,food
588,NUM,Quantos corações tem um polvo ?,count
589,ENTY,Qual é a planta que tem a maior semente que existe ?,plant
590,LOC,Qual era o único país do qual era permitido conduzir até Israel em 1979 ?,country
591,ENTY,Estamo-nos a aproximar de quê quando um ciclista grita: “Óleo” ?,other
592,HUM,Que estrela do basebol recusou um contrato de $1.000. por ano porque não achava merecê-los ?,ind
593,ENTY,Que tipo de desporto é frequentemente associado aos hooligans ?,sport
594,HUM,Que herói de video-jogo é chamado Chomper por alguns dos seus fãs ?,ind
595,NUM,Quantos buracos existem numa bola de bowling de dez pinos ?,count
596,ENTY,Qual é a palavra mais comprida da língua inglesa ?,word
597,LOC,Em que cidade ou estado vivem mais homens gays ?,other
598,HUM,"Que comediante da TV interpreta a antiga estrela de cinema Nora Desmond, a secretária Mrs. Wiggins e a dona de casa Eunice ?",ind
599,ENTY,Qual é a “the bear of beers” ?,animal
600,ENTY,Diga o nome do sistema operativo que corre nas máquinas compatíveis com IBM ?,other
601,DESC,O que significa o nome “Justin” ?,def
602,NUM,Qual é a percentagem de músculos no corpo ?,perc
603,ENTY,Que cor de vinho seco deveria ser servido com assados e costoletas de vitela ?,color
604,ENTY,De que material é feita uma bola de golf ?,substance
605,DESC,O que é a religião Amish ?,def
606,NUM,Quanto é que em média recebe uma creche em Nova Inglaterra ?,money
607,HUM,Qual era o nome do 187º grupo terrorista irlndês nas áreas mineiras da Pensilvânia ?,gr
608,HUM,Quem interpretou Ringo Kid em 1939. no filme Stagecoach ?,ind
609,HUM,Quem morreu a um passo do sítio onde foi assassinado John. F. Kennedy ?,ind
610,DESC,O que são as pilhas “coppertop” ?,def
611,ENTY,O Aguadouro é o símbolo de que signo do zodíaco ?,symbol
612,ENTY,Qua animais se podem encontrar na bolsa de valores ?,animal
613,DESC,O que é a cor ?,def
614,NUM,Quando é que o site www.questions.com vai abrir ?,date
615,ENTY,O que é que Shostakovich escreveu para Rostropovich ?,cremat
616,HUM,Que nome próprio foi dado à nascença a Nipsy Russell ?,ind
617,DESC,Onde posso encontrar informação técnica gratuita sobre os veículos eléctricos ?,manner
618,HUM,Quem é o mais novo dos Beatles ?,ind
619,DESC,Como é que o inspector de estaleiros James J. Kilroy designou o equipamento como sendo satisfatório ?,manner
620,DESC,O que é um “Jellicle Cat” ?,def
621,LOC,Onde posso encontrar as melhores informações para debater a Rússia ?,other
622,LOC,Qual é o e-mail de Bill Gates da Microsoft ?,other
623,ENTY,Qual é a segunda substância mais dura ?,substance
624,DESC,Porque é que várias escolas de San Diego deixaram de servir maçãs aos alunos ?,reason
625,LOC,Em que cidade Rússa se encontra o Museu Hermitage ?,city
626,NUM,Quando é o dia da Tomada da Bastilha ?,date
627,DESC,O que faz com que um tornado gire ?,reason
628,NUM,Quantos tiros consegue disparar uma M16 ?,count
629,ENTY,Quais são as duas cores que uma pessoa que sofre de protanopia não consegue ver ?,color
630,DESC,Porque é que vocês não fazem uma espécie de concurso em que se faz uma pergunta e quem acertar na resposta ganha um prémio ?,reason
631,HUM,Quem é Coronado ?,desc
632,ENTY,Qual é o nome do filme que conta com a participação de Sharon Stone e Arnold Schwarzenegger  ?,cremat
633,DESC,O que é a inteligência artifícial ?,def
634,ENTY,O que comem os linguados ?,food
635,HUM,Quem foi o primeiro Sacro Imperador Romano ?,ind
636,ENTY,O que posso utilizar para remover a cola das etiquetas das disquetes ?,other
637,NUM,Em que dia da semana acontecem mais acidentais de carro fatais ?,date
638,DESC,Qual é a origem da palavra “mágico” ?,desc
639,ENTY,Em que desporto se “shag flies” ?,sport
640,DESC,O que é chocolate branco ?,def
641,LOC,Onde fica Trinidad ?,other
642,HUM,Diga o nome da organização que é presidida por um Conselho de Segurança.,gr
643,HUM,"Quem agraciou as ondas radiofónicas com pérolas, como “Do ya lo-o-ove me  ? Get naked , baby !” ?",ind
644,ENTY,Que tipo de vinho é o Espumante ?,food
645,HUM,Quem retratou o distinto criminologista Carl Hyatt em Checkmate ?,ind
646,ENTY,Como se diz eu amo-te em Espanhol ?,termeq
647,DESC,O que significa o nome Gina ?,def
648,ENTY,Qual é a calculadora portátil mais avançada que existe ?,product
