,class,question,sub_class
405,DESC,¿Cual es la diferencia entre un generador y un alternador?,desc
406,DESC,¿Como es creada la energia?,manner
407,ENTY,¿Que cerveza anuncio esto esto tenia tres anillos?,food
408,NUM,¿Cual es la cantidad de soldados americanos todavia no explicados de la guerra de Vietnam?,other
409,ENTY,Que accesorio que juega al golf fue patentado por George Grant el 12 de diciembre,techmeth
410,ENTY,¿Cuales son los tipos diferentes de plastico?,other
411,DESC,¿Como es correcto decir 'qigong'?,manner
412,LOC,¿Cual era la montaña mas alta en la tierra antes de que el Montaje Everest fuera descubierto?,mount
413,LOC,"¿Donde estaba la Rep&250;blica Ligurian, 1797-185?",other
414,LOC,¿Que pais 's la gente son los observadores de television superiores?,country
415,NUM,¿Cuando era las mujeres 's enmienda de sufragio ratificada?,date
416,HUM,¿Que gente polinesia habita la Nueva Zelanda?,gr
417,ENTY,Que viaje de pelicula del Imperio romano presenta la advertencia: ¿Fila bien y vivo?,cremat
418,LOC,¿Que centro de Nevada ha sido doblado la Pequeña Ciudad mas Grande en el Mundo?,city
419,HUM,"¿Que presidente vivio en 219 Calle de Delaware del norte, Independencia, Misuri?",ind
420,DESC,De una razon motivo de Amerindios que a menudo abandonan la escuela,reason
421,LOC,¿Donde debe un portero de f&250;tbol estar de pie para ser permitido manejar la pelota?,other
422,DESC,¿Cual es la diferencia entre el acondicionamiento clasico y operant que condiciona?,desc
423,LOC,En que U.S.¿fue decidido el estado el primer gobernador de mujer?,state
424,DESC,¿Cuales son algunos hechos interesantes e informacion sobre dogsledding?,desc
425,NUM,¿Que año hizo Hitler mueren?,date
426,HUM,¿Que modelo famoso estuvo casado con Billy Joel?,ind
427,ENTY,¿Que tipo de animal es Babar?,animal
428,DESC,¿Para que es conocida Jane Goodall?,reason
429,ENTY,¿Que mato a Bob Marley?,other
430,NUM,¿Para cuanto dinero son Dumbo 's oidos asegurados?,money
431,HUM,¿Quien bailo en el estrellato con Fred Astaire en 1941 's Usted 'll Nunca Se Enriquecen?,ind
432,HUM,¿Quien es la Jarra Eriksen?,desc
433,DESC,¿Que hace el nombre Billie medio?,def
434,HUM,¿Quien es el nadador mas rapido en el mundo?,ind
435,LOC,HTTP Status 500: Internal Server Error,mount
436,LOC,HTTP Status 500: Internal Server Error.HTTP Status 500: Internal Server Error.?,other
437,LOC,¿Que desierto ha sido llamado el Jardin de Ala?,other
438,ENTY,¿Que hace los animales bicornate tienen dos de?,other
439,DESC,¿Que funcion hace una comunidad 's torre de agua sirven?,reason
440,ENTY,¿Cual es un miedo de debilidad?,dismed
441,NUM,¿Cuantas millas es a Ohio de Carolina del Norte?,count
442,NUM,¿Cuanta nieve iguala una pulgada de lluvia?,count
443,ABBR,Lo que hace G.M.T.¿aguante?,exp
444,DESC,¿Que quieren decir el esquimal y el esquimal?,def
445,ENTY,¿Que cancion servida como el tema de cierre del Espectaculo de Johnny Cash?,cremat
446,ENTY,¿Para que deporte de campaña promovio el dentista Guillermo Beers y escribio un libro estandar de reglas?,sport
447,DESC,¿Como ato la ropa de tinte?,manner
448,NUM,¿Cuando tiene primero el adolescente medio la copula?,date
449,DESC,Por que doesn 't www.respuestas.¿los com tienen alguna respuesta a mis preguntas?,reason
450,HUM,¿Que actor 's autobiografia es titulado Todo Mi Yesterdays?,ind
451,HUM,Que espia de maestro ruso vivio en el U.S.¿bajo el nombre Emil Goldfus?,ind
452,LOC,¿Donde 's el 19o agujero en un campo de golf?,other
453,DESC,¿Que 's naturaleza 's objetivo para tornados?,reason
454,HUM,¿Quien jugo Charlie original 's &193;ngeles?,ind
455,LOC,¿Donde puedo encontrar una persona 's direccion de un n&250;mero de telefono?,other
456,ENTY,"¿Que palabra inglesa viene de Viejo covrefeu frances, significando el fuego de tapa?",word
457,ENTY,¿Que instrumento musical hizo el juego de Prewitt en James Jones 's de Aqui a la Eternidad?,instru
458,LOC,¿Donde hizo el Acero Sarge consiguen su mano metalica?,other
459,DESC,¿Que hace la m&250;sica pop de palomitas de maiz?,reason
460,HUM,¿Quien escribio la Noche de la Iguana?,ind
461,ENTY,¿Donde cultiva su pelo el mas rapido?,body
462,LOC,¿Que pais volvio a hacer el reinado de Rey Gustav V de 197 a 195?,country
463,HUM,¿Quien pinto a Madre y Niño?,ind
464,NUM,¿Cual es la velocidad del Rio de Misisipi?,speed
465,LOC,¿En que el area del mundo lucharon contra la Guerra de Seis Dia?,other
466,LOC,¿Que la estrella mas brillante es visible de la Tierra?,other
467,ENTY,¿Que pelicula marco a Robert Redford 's debut directoral?,cremat
468,HUM,¿Cual era Mao 's apellido?,ind
469,ENTY,¿En que pelicula o peliculas ha aparecido Jude Law?,cremat
470,LOC,¿Donde viven las hienas?,other
471,HUM,¿Quien es la Reina Madre?,desc
472,ENTY,¿Que 's la mayor parte de com&250;nmente-lenguaje-hablado en Belgica?,lang
473,HUM,¿Quien tiene mas ADN - un hombre o una mujer?,ind
474,DESC,¿Cuales son Ritos de la criada?,def
475,ENTY,"Que niños 's cuento contiene la linea: ¿Venga, Cinderslut, y sostenga esta madeja de lana para mi?",cremat
476,HUM,¿Que nivel de la agencia del gobierno o gubernamental es responsable de tratar con el racismo?,gr
477,NUM,¿Cuantos arbitros trabajan un juego de f&250;tbol?,count
478,ENTY,¿Que coctel trama usted con whisky y verm&250; dulce?,food
479,ENTY,¿Como dice usted fresco en español?,termeq
480,DESC,¿Que hace la urticaria de abeja en el arandano se atasca?,desc
481,DESC,¿Que causo las inundaciones de Lynmouth?,reason
482,NUM,¿Cuando es el Festival de Tulipan en Michigan?,date
483,HUM,"¿Quien subio con el nombre, El Niño?",ind
484,ENTY,¿En que la pelicula hizo la estrella de Madilyn Kahn con el Gene mas Salvaje?,cremat
485,ENTY,¿Que tipo de puente es el Puente de Puerta de Oro?,other
486,HUM,¿Que dictador tiene el apodo Maximo el-?,ind
487,HUM,¿Que el fabricante estereo esta Ligeramente delante de su tiempo?,gr
488,LOC,Que U.S.¿la ciudad es la Reina del Oceano Pacifico?,city
489,HUM,¿Que caracter de comedia de situacion de TV tenia el apellido de soltera Ethel Potter?,ind
490,ENTY,¿Cual era el primer sabor de Salvavidas?,food
491,HUM,¿Quien guardo el diario mas famoso en la lengua inglesa?,ind
492,LOC,¿Donde puedo averiguar 1 primero singles?,other
493,NUM,¿Cuantos el refrigerador de grados es el interior de un pepino que el aire fuera?,count
494,HUM,¿Que artista español pinto la Crucifixion?,ind
495,ENTY,¿Que es llamada la Biblia judia?,cremat
496,DESC,¿Por que la hierba es verde?,reason
497,DESC,¿Cual es un cortafuego?,def
498,HUM,¿Que el novelista de espia sirvio como el corresponsal de Mosc&250; para Reuter y los Tiempos de Londres?,ind
499,HUM,¿Que compañia petrolera casi escogio una palabra que significo el coche parado en el japones como su nuevo nombre internacional?,gr
500,NUM,¿Cuanto toma esto para el Hombre araña 's la web para evaporarse?,period
501,HUM,¿Quien era el Arte de Randy Steven 's abogado?,ind
502,LOC,¿Que era conocido como la Isla de Especia?,other
503,HUM,¿Quien era el primer anfitrion de la Persona a la Persona?,ind
504,HUM,Llame al Guardabosques que era siempre despues del Oso de Yogui,ind
505,ENTY,"¿Que cubierta de naipes incluye la Rueda de Fortuna, los Amantes, y Muerte?",other
506,ENTY,¿Que lleva puesta la Estatua de Libertad a sus pies?,other
507,HUM,¿Quien es la superestrella en coches de alquiler?,ind
508,LOC,¿El Aeropuerto de McCarren esta localizado en que ciudad?,city
509,ENTY,"¿Que instalacion de casa contiene una pelota de flotador, ballcock, y tubo de desbordamiento?",other
510,ENTY,¿Cual era el nombre de Betty Boop 's perro?,animal
511,NUM,¿Que fraccion de un castor 's vida es gastada nadando?,perc
512,ENTY,¿Cual era el Puente de Luis Rey San hecho de?,substance
513,DESC,¿Que hacen los economistas?,desc
514,LOC,¿Que pais tiene la poblacion de ovejas mas grande?,country
515,DESC,"¿Que tengo que hacer para tomar mi perro conmigo para vivir en Dominica, Antillas durante un año?",desc
516,LOC,¿Que pais es el mundo 's el importador mas grande del coñac?,country
517,NUM,¿Cuantos años es el Paseante Johnnie Etiqueta Negra envejecida?,count
518,ABBR,¿Que hace SIDS significan?,exp
519,ENTY,¿Cual es Granada 's exportacion en materias primas principal?,other
520,NUM,"¿Cuanto mereceria un sello de 1 centavo en blanco y negro, Thomas Jefferson en ello?",money
521,DESC,¿Que hace un clitoris sensible?,reason
522,LOC,"¿Que pais tiene la mayor parte de husos horarios, con 11?",country
523,ENTY,¿Que magia emplea la Mandragora?,other
524,HUM,¿Quien es el presidente de la Universidad de Stanford?,ind
525,HUM,Cuya orden primero presidencial era: ¿Deje 's consiguen esta cosa maldita aerotransportada?,ind
526,ENTY,"Lo que fue introducido comercialmente por Bayer A.G.¿de Leverkusen, en 1899?",other
527,LOC,¿En que la ciudad es el Aeropuerto Logan?,city
528,DESC,¿Cual es un nanometro?,def
529,NUM,¿Cuanta posibilidad esta alli en un juego de beisbol de regulacion?,count
530,NUM,¿Cuando salio al aire la CNN?,date
531,LOC,¿Cual es la ciudad mas grande en los Grandes Lagos?,city
532,NUM,¿Cual es el n&250;mero de telefono para la Universidad de Kentucky?,code
533,HUM,¿Quien invento el beisbol?,ind
534,NUM,¿A cuantas mujeres tenia Brigham Young?,count
535,ENTY,¿Que producto en el mercado esta bien para esconder cicatrices faciales?,product
536,NUM,¿Cuanto de largo es el paseo entablado de Isla de Piel de conejo?,dist
537,LOC,¿Que ciudad gano el renombre para sus nieblas de sopa del guisante?,city
538,DESC,¿Que hace Janelle medio?,def
539,DESC,¿Como consigo otra ciudad 's periodico?,manner
540,ENTY,Llame una pelicula sobre los indios Sioux Kevin Costner protagonizado,cremat
541,HUM,"¿A quien pegaron un tiro en la espalda durante un juego de Poker en el Personal in&250;til, el territorio de Dakota?",ind
542,DESC,¿Cual es characterstics fisico distinto del caballo arabe?,desc
543,ENTY,¿Cual es un miedo de truenos?,dismed
544,ENTY,¿Que animal ha matado a la mayor parte de personas?,animal
545,NUM,¿Cuantos colegios estan en Wyoming?,count
546,LOC,¿Que puerto ruso tiene un nombre que significa al Señor del Este?,city
547,LOC,¿Donde pueden las reservas ser cambiadas en linea?,other
548,NUM,¿Cuando era la Batalla de Hastings?,date
549,ENTY,Que tipo de archivo tiene la extension.¿dbf?,other
550,NUM,¿Cuando hizo Muhammad vivo?,date
551,ENTY,"¿Que termino entonces despectivo fue aplicado a los pintores Monet, Sisley, Pissarro, Renoir y Degas?",termeq
552,DESC,¿Cual es un wop?,def
553,DESC,¿Donde hacen las rocas vienen de?,desc
554,DESC,¿Como paro el ruido de fondo en un equipo de m&250;sica de coches?,manner
555,LOC,¿Donde sube la montaña de gente en Nepal?,mount
556,HUM,¿Cual es el mejor colegio en el pais?,gr
557,DESC,¿Cual es la viscosidad?,def
558,ENTY,¿Cual era el nombre de la comedia de situacion que Alyssa Milano estrellado en con Tony Danza?,cremat
559,LOC,¿Cuales son las naciones nordicas?,country
560,LOC,¿Donde en el Internet puedo conseguir la informacion sobre la Quinta Enmienda en Bill americano de Derechos?,other
561,LOC,Que U.S.¿declare confina con Illinois al norte?,state
562,ENTY,Llame una pelicula en la cual Jude Law actuo,cremat
563,NUM,¿Cual es la temperatura para hornear Panecillos de Avena Peachy?,temp
564,ENTY,¿Cual es un miedo de abejas?,dismed
565,ENTY,¿Que novela de Vladimir Nabokov presenta al Profesor Humbert enamorado de una muchacha de 12 años?,cremat
566,DESC,¿Cual es un verde se atascan?,def
567,LOC,¿Donde provino el mito de Papa Noel?,other
568,ENTY,¿Que hace un chairbound basophobic miedo?,other
569,LOC,¿Que ciudad es servida por el Aeropuerto Internacional Logan?,city
570,HUM,¿Que lucha libre con la estrella se hizo el Casco Increible?,ind
571,LOC,¿Que atrae a turistas a Reims?,other
572,ENTY,Que juego hacen a Steve McQueen y Edward G.¿Robinson juega en el Niño de Cincinnati?,sport
573,ENTY,¿Que sujetador patento Whitcomb Judson en 1893?,other
574,DESC,¿Que 's un auberge en Francia?,def
575,HUM,¿Quien era la estrella del Muchacho de Oro del golpe de Broadway 1965?,ind
576,LOC,HTTP Status 500: Internal Server Error.S.?,other
577,HUM,¿Que ejercito fue fundado por Guillermo Booth y su esposa Catherine?,gr
578,ENTY,¿Que hace ribavirin consisten en?,substance
579,ENTY,Llame el refresco que es el n&250;mero uno en el sol.HTTP Status 500: Internal Server Error,food
580,LOC,¿Cual es la direccion de web de la lista de direcciones de correo electronico de miembros de la Camara de Representantes?,other
581,HUM,¿Cual era su verdadero nombre?,ind
582,DESC,¿Por que son los oidos su centro del equilibrio?,reason
583,HUM,¿Quien invento el cepillo de dientes?,ind
584,ENTY,¿Cual era el nombre de aquella cancion popular que los Pelotas cantaron?,cremat
585,LOC,¿Donde se dice que el Yeti vaga?,other
586,ENTY,¿Que un miedo de ser es solo?,dismed
587,NUM,¿Cuantos puntos arreglan el simbolo para porque?,count
588,ENTY,¿Que pasa usted añadiendo Lactobacillus bulgaricus a la leche?,food
589,ABBR,"Leyendo anuncios clasificados, lo que hace EENTY: ¿otro soporte para?",exp
590,NUM,¿Cuantos corazones tiene un pulpo?,count
591,ENTY,¿Que planta tiene la semilla mas grande?,plant
592,LOC,¿Cual era el &250;nico pais del que le permitieron conducir en Israel en 1979?,country
593,ENTY,Que 's acercamiento cuando un ciclista grita: ¿Petroleo?,other
594,HUM,"¿Que estrella de beisbol bajorechazo 1 dolar, contrato de 000 años porque el sintio que el tenia n't lo gano?",ind
595,ENTY,¿Que tipo de deporte a menudo tiene que ver con gamberros?,sport
596,HUM,¿A que heroe animoso de video hacen algunos de sus abanicos llaman Chomper?,ind
597,NUM,¿Cuantos agujeros estan alli en un bolo que lanza la pelota?,count
598,ENTY,¿Cual es la palabra mas larga en la lengua inglesa?,word
599,LOC,¿En Que ciudad o estado viven la mayor parte de homosexuales en?,other
600,HUM,"Que comicas de TV 's caracteres incluyen a la antigua estrella de cine Nora Desmond, secretario Sra.¿El Wiggins y un ama de casa llamaron a Eunice?",ind
601,ENTY,¿Cual es el oso de las cervezas?,animal
602,ENTY,Llame el sistema operativo que corre en maquinas compatibles con la IBM,other
603,DESC,¿Que hace el nombre Justin medio?,def
604,NUM,¿Que porcentaje del cuerpo es el m&250;sculo?,perc
605,ENTY,¿Que color de vino seco deberia ser servido con la ternera asa y corta?,color
606,ENTY,¿De que es hecha una bola de golf?,substance
607,DESC,¿Cual es la religion Amish?,def
608,NUM,¿Que se hace un abastecedor de la guarderia medio pagado en Nueva Inglaterra?,money
609,HUM,¿Cual era el nombre del 187s grupo terrorista irlandes en Pensilvania que extrae areas?,gr
610,HUM,¿Quien jugo al Niño de Ringo en la pelicula 1939 la Diligencia?,ind
611,HUM,Quien murio 1 pie de donde John F.¿El Kennedy hizo?,ind
612,DESC,¿Cual es la bateria coppertop?,def
613,ENTY,¿Para que signo el Portador de Agua es el simbolo del zodiaco?,symbol
614,ENTY,¿A que animales encuentra usted en la bolsa?,animal
615,DESC,¿Que es en color?,def
616,NUM,Cuando es el sitio www.preguntas.¿com que va a abrirse?,date
617,ENTY,¿Que escribio Shostakovich para Rostropovich?,cremat
618,HUM,¿Que nombre dieron a Nipsy Russell en el nacimiento?,ind
619,DESC,¿Como puedo conseguir alguna informacion tecnica libre en el Vehiculo Electrico?,manner
620,HUM,¿Quien es el mas joven de los Beatles?,ind
621,DESC,Como hizo a inspector de astillero James J.¿Los Kilroy designan el equipo como satisfactorio?,manner
622,DESC,¿Cual es un Gato Jellicle?,def
623,LOC,¿Donde puedo encontrar mejores pruebas libresgratis para el debate sobre Rusia?,other
624,LOC,¿Cual es Bill Gates de la direccion de Correo electronico de Microsoft?,other
625,ENTY,¿Cual es la segunda sustancia mas dificil?,substance
626,DESC,¿Por que hizo varia parada de escuelas de San Diego servir manzanas a estudiantes?,reason
627,LOC,¿Que ciudad rusa alardea del Museo de Ermitage?,city
628,NUM,¿Cuando es el Dia Bastille?,date
629,DESC,¿Que hace una vuelta de tornado?,reason
630,NUM,¿Cuantos tiros pueden una reservaaccion asimiento de M16?,count
631,ENTY,¿Que dos colores usted es ciego a si usted sufre de protanopia?,color
632,DESC,¿Por que hacen n't usted los tipos tienen alguna clase de la competicion donde usted hace una pregunta y quienquiera encuentra que las respuestas ganan un premio?,reason
633,HUM,¿Quien es Coronado?,desc
634,ENTY,¿Cual era el nombre de la pelicula que Piedra Sharon estrellada y Arnold Schwarzenegger?,cremat
635,DESC,¿Cual es la inteligencia artificial?,def
636,ENTY,¿Que platija comen?,food
637,HUM,¿Quien era el primer Emperador romano Santo?,ind
