,Unnamed: 0,class,question,sub_class,pos,ner
116,116,LOC,Where on the Internet can I find a song lyrics database similar to the International Lyrics Server ?,other,"['ADV', 'ADP', 'DET', 'NOUN', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADP', 'DET', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', 'ORG', 'ORG', 'ORG', 'ORG', '']"
117,117,NUM,How much money does a back injury lawsuit get ?,money,"['ADV', 'ADJ', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
118,118,ENTY,What 's the common name for acetylsalicylic acid ?,termeq,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
119,119,DESC,What does the Georgetown `` Hoya '' mean ?,def,"['PRON', 'VERB', 'DET', 'PROPN', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'VERB', 'PUNCT']","['', '', '', 'ORG', '', '', 'ORG', '', '', '']"
120,120,LOC,Where can I find a list of `` classic '' books 5th and 6th graders should read ?,other,"['ADV', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT', 'PUNCT', 'ADJ', 'PUNCT', 'NOUN', 'ADJ', 'CCONJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', 'ORDINAL', '', 'ORDINAL', '', '', '', '']"
121,121,ENTY,Which two products use a tiger as their symbol ?,product,"['DET', 'NUM', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', 'CARDINAL', '', '', '', '', '', '', '', '']"
122,122,DESC,How is the election of a new Pope announced to the world ?,manner,"['ADV', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADJ', 'PROPN', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'PERSON', '', '', '', '', '']"
123,123,NUM,How long does it take for your blood to make one complete trip through the body ?,period,"['ADV', 'ADV', 'VERB', 'PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'PART', 'VERB', 'NUM', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
124,124,DESC,How do chickens have baby chicks ?,manner,"['ADV', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
125,125,DESC,What is the historical relationship of Catholic Church and bingo ?,desc,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'ORG', 'ORG', '', '', '']"
126,126,DESC,How was the element calcium named ?,manner,"['ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '']"
127,127,HUM,What crooner joined The Andrews Sisters for Pistol Packin Mama ?,ind,"['DET', 'NOUN', 'VERB', 'DET', 'PROPN', 'PROPN', 'ADP', 'PROPN', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', '', '', '', '', '']"
128,128,HUM,What piano company claims its product is the `` Instrument of the immortals '' ?,gr,"['DET', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'DET', 'PUNCT', 'PUNCT', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
129,129,NUM,When did the Bounty mutiny take place ?,date,"['ADV', 'VERB', 'DET', 'PROPN', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","['', '', '', 'PERSON', '', '', '', '']"
130,130,ENTY,What novel inspired the movie BladeRunner ?,cremat,"['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'ORG', '']"
131,131,DESC,What is a transistor ?,def,"['PRON', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '']"
132,132,ENTY,What is a film starring Jude Law ?,cremat,"['PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'PERSON', 'PERSON', '']"
133,133,ENTY,What Hollywood dog died in the arms of Jean Harlow in 1932 ?,animal,"['PRON', 'PROPN', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'ADP', 'NUM', 'PUNCT']","['', 'GPE', '', '', '', '', '', '', 'PERSON', 'PERSON', '', 'DATE', '']"
134,134,ENTY,What are the most common elements in the Earth 's crust ?,substance,"['PRON', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN', 'ADP', 'DET', 'PROPN', 'PART', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', 'LOC', '', '', '']"
135,135,NUM,"How much would it cost to purchase a 2-foot-square party tent , with sides , ?",money,"['ADV', 'ADJ', 'VERB', 'PRON', 'VERB', 'PART', 'VERB', 'DET', 'NUM', 'PUNCT', 'NOUN', 'NOUN', 'NOUN', 'PUNCT', 'ADP', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
136,136,HUM,What actress has received the most Oscar nominations ?,ind,"['DET', 'NOUN', 'VERB', 'VERB', 'DET', 'ADV', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'FAC', '', '']"
137,137,DESC,What are equity securities ?,def,"['PRON', 'VERB', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '']"
138,138,DESC,What is gymnophobia ?,def,"['PRON', 'VERB', 'ADJ', 'PUNCT']","['', '', '', '']"
139,139,NUM,How many years do fossils take to form ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'PART', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
140,140,LOC,Where is the Orinoco ?,other,"['ADV', 'VERB', 'DET', 'PROPN', 'PUNCT']","['', '', '', 'ORG', '']"
141,141,ENTY,What was the name of the `` Little Rascals '' dog ?,animal,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PUNCT', 'PUNCT', 'ADJ', 'PROPN', 'PART', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
142,142,LOC,"What city boasts Penn 's Landing , on the banks of the Delaware river ?",city,"['DET', 'NOUN', 'VERB', 'PROPN', 'PART', 'NOUN', 'PUNCT', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', 'ORG', '', '', '', '', '', '', '', '', 'GPE', '', '']"
143,143,ENTY,What Broadway musical was inspired by Cervantes 's Don Quixote ?,cremat,"['PRON', 'PROPN', 'ADJ', 'VERB', 'VERB', 'ADP', 'PROPN', 'PART', 'PROPN', 'PROPN', 'PUNCT']","['', 'FAC', '', '', '', '', 'ORG', '', 'PERSON', 'PERSON', '']"
144,144,DESC,"What is the origin of the word , JJ .",desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'PRODUCT', '']"
145,145,NUM,How many hostages were killed in the Entebbe raid ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', 'PERSON', '', '']"
146,146,DESC,How you can raise your IQ ?,manner,"['ADV', 'PRON', 'VERB', 'VERB', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
147,147,ABBR,What does INRI stand for when used on Jesus ' cross ?,exp,"['PRON', 'VERB', 'NOUN', 'VERB', 'ADP', 'ADV', 'VERB', 'ADP', 'PROPN', 'PART', 'NOUN', 'PUNCT']","['', '', 'ORG', '', '', '', '', '', 'PERSON', '', '', '']"
148,148,HUM,Who produces Spumante ?,gr,"['PRON', 'VERB', 'PROPN', 'PUNCT']","['', '', 'PERSON', '']"
149,149,HUM,Who earns their money the hard way ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '']"
150,150,HUM,Who founded the People 's Temple Commune ?,ind,"['PRON', 'VERB', 'DET', 'PROPN', 'PART', 'PROPN', 'PROPN', 'PUNCT']","['', '', 'ORG', 'ORG', 'ORG', 'ORG', 'ORG', '']"
151,151,HUM,What athlete makes the most money from sports merchandise sales ?,ind,"['DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
152,152,NUM,How many bends are there in a standard paper clip ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
153,153,HUM,Who discovered electricity ?,ind,"['PRON', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '']"
154,154,ENTY,What part of your body contains the corpus callosum ?,body,"['DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
155,155,HUM,Who was the first American in space ?,ind,"['PRON', 'VERB', 'DET', 'ADJ', 'PROPN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', 'ORDINAL', 'NORP', '', '', '']"
156,156,LOC,What two South American countries do n't border Brazil ?,country,"['PRON', 'NUM', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'VERB', 'PROPN', 'PUNCT']","['', 'CARDINAL', 'NORP', 'NORP', '', '', '', '', 'GPE', '']"
157,157,ENTY,What album put The Beatles on the cover of Time in 1967 ?,cremat,"['DET', 'NOUN', 'VERB', 'DET', 'PROPN', 'ADP', 'DET', 'NOUN', 'ADP', 'PROPN', 'ADP', 'NUM', 'PUNCT']","['', '', '', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', '']"
158,158,ENTY,"What poem contains the line , `` grow old with me the best is yet to be '' .",cremat,"['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'PUNCT', 'PUNCT', 'PUNCT', 'VERB', 'ADJ', 'ADP', 'PRON', 'DET', 'ADJ', 'VERB', 'ADV', 'PART', 'VERB', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
159,159,DESC,What is a dental root canal ?,def,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
160,160,ENTY,What war did the Wanna-Go-Home Riots occur after ?,event,"['DET', 'NOUN', 'VERB', 'DET', 'PROPN', 'PUNCT', 'PROPN', 'PUNCT', 'PROPN', 'PROPN', 'VERB', 'ADP', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
161,161,NUM,What is the busiest air travel season ?,date,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'DATE', '']"
162,162,ENTY,What 's the colored part of the eye called ?,body,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'DET', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
163,163,DESC,What are hook worms ?,def,"['PRON', 'VERB', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '']"
164,164,LOC,Where is the Rose Bowl played ?,other,"['ADV', 'VERB', 'DET', 'PROPN', 'PROPN', 'VERB', 'PUNCT']","['', '', 'WORK_OF_ART', 'WORK_OF_ART', 'WORK_OF_ART', '', '']"
165,165,HUM,Which Japanese car maker had its biggest percentage of sale in the domestic market ?,gr,"['DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', 'NORP', '', '', '', '', '', '', '', '', '', '', '', '', '']"
166,166,HUM,Who is the mayor of Marbella ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', '', '', '', '', 'GPE', '']"
167,167,LOC,"What sun-blasted , 14-mile wide valley is just north of the Mojave desert ?",other,"['DET', 'NOUN', 'PUNCT', 'VERB', 'PUNCT', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADV', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', 'PERSON', '', '']"
168,168,NUM,In what year did Thatcher become prime minister ?,date,"['ADP', 'DET', 'NOUN', 'VERB', 'PROPN', 'VERB', 'ADJ', 'NOUN', 'PUNCT']","['', 'DATE', 'DATE', '', 'PERSON', '', '', '', '']"
169,169,NUM,How many months does it take the moon to revolve around the Earth ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'PART', 'VERB', 'ADP', 'DET', 'PROPN', 'PUNCT']","['DATE', 'DATE', 'DATE', '', '', '', '', '', '', '', '', '', 'LOC', '']"
170,170,LOC,Where are the 49 steps ?,other,"['ADV', 'VERB', 'DET', 'NUM', 'NOUN', 'PUNCT']","['', '', '', 'CARDINAL', '', '']"
171,171,NUM,In what year was De Gaulle elected president of France ?,date,"['ADP', 'DET', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PUNCT']","['', 'DATE', 'DATE', '', 'PERSON', 'PERSON', '', '', '', 'GPE', '']"
172,172,HUM,Who sings the themes for `` Dawson 's Creek '' and `` Felicity '' ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PUNCT', 'PUNCT', 'PROPN', 'PART', 'PROPN', 'PUNCT', 'CCONJ', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', 'WORK_OF_ART', '', '']"
173,173,HUM,Who directed `` Jaws '' ?,ind,"['PRON', 'VERB', 'PUNCT', 'PUNCT', 'PROPN', 'PUNCT', 'PUNCT']","['', '', '', '', 'WORK_OF_ART', '', '']"
174,174,ENTY,On what T.V. show could Tom Terrific be found ?,cremat,"['ADP', 'PRON', 'PROPN', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'VERB', 'VERB', 'PUNCT']","['', '', 'ORG', '', '', 'PERSON', 'PERSON', '', '', '']"
175,175,HUM,What Indian tribe is F Troop perpetually doing battle with ?,gr,"['PRON', 'ADJ', 'NOUN', 'VERB', 'PROPN', 'PROPN', 'ADV', 'VERB', 'NOUN', 'ADP', 'PUNCT']","['', 'NORP', '', '', 'PERSON', 'PERSON', '', '', '', '', '']"
176,176,DESC,Where did Indian Pudding come from ?,desc,"['ADV', 'VERB', 'PROPN', 'PROPN', 'VERB', 'ADP', 'PUNCT']","['', '', 'NORP', '', '', '', '']"
177,177,DESC,Why do some clothing labels say `` Use a nonchlorine bleach '' ?,reason,"['ADV', 'VERB', 'DET', 'NOUN', 'NOUN', 'VERB', 'PUNCT', 'PUNCT', 'VERB', 'DET', 'NOUN', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '']"
178,178,NUM,How many colonies were involved in the American Revolution ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADP', 'DET', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'EVENT', 'EVENT', 'EVENT', '']"
179,179,LOC,What is the name of the city that Maurizio Pellegrin lives in ?,city,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'DET', 'PROPN', 'PROPN', 'VERB', 'ADP', 'PUNCT']","['', '', '', '', '', '', '', '', 'PERSON', 'PERSON', '', '', '']"
180,180,LOC,Where can I find pictorial directions on how to build a very simple treehouse ?,other,"['ADV', 'VERB', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADP', 'ADV', 'PART', 'VERB', 'DET', 'ADV', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
181,181,ENTY,"What game 's board shows the territories of Irkutsk , Yakutsk and Kamchatka ?",sport,"['DET', 'NOUN', 'PART', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PUNCT', 'PROPN', 'CCONJ', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', 'GPE', '', 'GPE', '', 'GPE', '']"
182,182,HUM,What is the name of the managing director of Apricot Computer ?,ind,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'VERB', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'ORG', 'ORG', '']"
183,183,HUM,What is the occupation of Nicholas Cage ?,title,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', 'PERSON', 'PERSON', '']"
184,184,DESC,Why do horseshoes bring luck ?,reason,"['ADV', 'VERB', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '']"
185,185,DESC,"What is the 401 , K , plan ?",def,"['PRON', 'VERB', 'DET', 'NUM', 'PUNCT', 'PROPN', 'PUNCT', 'NOUN', 'PUNCT']","['', '', '', 'CARDINAL', '', 'ORG', '', '', '']"
186,186,DESC,What causes pneumonia ?,reason,"['PRON', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '']"
187,187,NUM,What are the three winter months in the southern hemisphere ?,date,"['PRON', 'VERB', 'DET', 'NUM', 'NOUN', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', 'DATE', 'DATE', 'DATE', 'DATE', '', '', '', '', '']"
188,188,DESC,What does gringo mean ?,def,"['PRON', 'VERB', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '']"
189,189,LOC,What country contains Africa 's northernmost point ?,country,"['PRON', 'NOUN', 'VERB', 'PROPN', 'PART', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', 'LOC', '', '', '', '']"
190,190,ENTY,What therapy attempts to elicit the `` primal scream '' ?,dismed,"['DET', 'NOUN', 'VERB', 'PART', 'VERB', 'DET', 'PUNCT', 'PUNCT', 'ADJ', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
191,191,LOC,Where is the Kalahari desert ?,other,"['ADV', 'VERB', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', 'PERSON', '', '']"
192,192,HUM,Which Ventura County police department seized the largest cocaine shipment in it 's history ?,gr,"['DET', 'PROPN', 'PROPN', 'NOUN', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'PRON', 'VERB', 'NOUN', 'PUNCT']","['', 'GPE', 'GPE', '', '', '', '', '', '', '', '', '', '', '', '']"
193,193,LOC,What city is sometimes called Gotham ?,city,"['DET', 'NOUN', 'VERB', 'ADV', 'VERB', 'PROPN', 'PUNCT']","['', '', '', '', '', 'ORG', '']"
194,194,ENTY,What dangles over the tongue from the palate ?,body,"['PRON', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
195,195,HUM,Who created Dennis the Menace ?,ind,"['PRON', 'VERB', 'PROPN', 'DET', 'NOUN', 'PUNCT']","['', '', 'PERSON', 'PERSON', 'PERSON', '']"
196,196,HUM,What dummy received an honorary degree from Northwestern University ?,ind,"['DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'ORG', 'ORG', '']"
197,197,NUM,When was the first Wall Street Journal published ?,date,"['ADV', 'VERB', 'DET', 'ADJ', 'PROPN', 'PROPN', 'PROPN', 'VERB', 'PUNCT']","['', '', '', 'ORDINAL', 'ORG', 'ORG', 'ORG', '', '']"
198,198,LOC,What countries have the largest areas of forest ?,country,"['DET', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
199,199,DESC,How do I start a web based business ?,manner,"['ADV', 'VERB', 'PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
200,200,HUM,Name Alvin 's brothers,ind,"['PROPN', 'PROPN', 'PART', 'NOUN']","['PERSON', 'PERSON', 'PERSON', '']"
201,201,DESC,What is Eagle 's syndrome styloid process ?,def,"['PRON', 'VERB', 'PROPN', 'PART', 'NOUN', 'NOUN', 'NOUN', 'PUNCT']","['', '', 'ORG', '', '', '', '', '']"
202,202,DESC,How did Jayne Mansfield die ?,manner,"['ADV', 'VERB', 'PROPN', 'PROPN', 'VERB', 'PUNCT']","['', '', 'PERSON', 'PERSON', '', '']"
203,203,NUM,When did the royal wedding of Prince Andrew and Fergie take place ?,date,"['ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'PROPN', 'PROPN', 'CCONJ', 'PROPN', 'VERB', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', 'PERSON', '', '', '']"
204,204,HUM,What actor said in A Day at the Races : `` Either he 's dead or my watch has stopped '' ?,ind,"['DET', 'NOUN', 'VERB', 'ADP', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'PUNCT', 'PUNCT', 'PUNCT', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'CCONJ', 'DET', 'NOUN', 'VERB', 'VERB', 'PUNCT', 'PUNCT']","['', '', '', '', 'DATE', 'DATE', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '', '']"
205,205,HUM,What explorer was nicknamed Iberia 's Pilot ?,ind,"['DET', 'NOUN', 'VERB', 'VERB', 'PROPN', 'PART', 'PROPN', 'PUNCT']","['', '', '', '', 'GPE', '', '', '']"
206,206,NUM,CNN began broadcasting in what year ?,date,"['PROPN', 'VERB', 'VERB', 'ADP', 'DET', 'NOUN', 'PUNCT']","['ORG', '', '', '', 'DATE', 'DATE', '']"
207,207,ENTY,What is a ball that hits the foul pole called ?,termeq,"['PRON', 'VERB', 'DET', 'NOUN', 'DET', 'VERB', 'DET', 'ADJ', 'NOUN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
208,208,DESC,What makes hamburgers taste like steakburgers ?,reason,"['PRON', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '']"
209,209,HUM,Which company created the Internet browser Mosaic ?,gr,"['DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', 'PERSON', '']"
210,210,ENTY,What are the rites accompanying the circumcision of a newly born-child in Judaism called ?,event,"['PRON', 'VERB', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'ADV', 'VERB', 'PUNCT', 'NOUN', 'ADP', 'PROPN', 'VERB', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '', '', 'ORG', '', '']"
211,211,ENTY,What was the education system in the 1960 's ?,other,"['PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NUM', 'PART', 'PUNCT']","['', '', '', '', '', '', '', 'DATE', '', '']"
212,212,LOC,What South American city has the world 's highest commercial landing field ?,city,"['PRON', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'PART', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'PUNCT']","['', 'NORP', 'NORP', '', '', '', '', '', '', '', '', '', '']"
213,213,DESC,How can I find out which cities have cable-modem access ?,manner,"['ADV', 'VERB', 'PRON', 'VERB', 'PART', 'DET', 'NOUN', 'VERB', 'NOUN', 'PUNCT', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '', '']"
214,214,DESC,What is Betsy Ross famous for ?,reason,"['PRON', 'VERB', 'PROPN', 'PROPN', 'ADJ', 'ADP', 'PUNCT']","['', '', 'PERSON', 'PERSON', '', '', '']"
215,215,NUM,How many species of sharks are there ?,count,"['ADV', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'VERB', 'ADV', 'PUNCT']","['', '', '', '', '', '', '', '']"
216,216,DESC,What is `` snoogans '' ?,def,"['PRON', 'VERB', 'PUNCT', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '']"
217,217,NUM,How many people are there in the world ?,count,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADV', 'ADP', 'DET', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
218,218,ENTY,What shrubs can be planted that will be safe from deer ?,plant,"['PRON', 'NOUN', 'VERB', 'VERB', 'VERB', 'DET', 'VERB', 'VERB', 'ADJ', 'ADP', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '', '']"
219,219,HUM,What organization 's offices were broken into at Watergate in 1972 ?,gr,"['DET', 'NOUN', 'PART', 'NOUN', 'VERB', 'VERB', 'ADP', 'ADP', 'PROPN', 'ADP', 'NUM', 'PUNCT']","['', '', '', '', '', '', '', '', 'EVENT', '', 'DATE', '']"
220,220,DESC,What is the design of the ship Titanic ?,desc,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'NOUN', 'PROPN', 'PUNCT']","['', '', '', '', '', '', '', 'GPE', '']"
221,221,ABBR,What does S.O.S. stand for ?,exp,"['PRON', 'VERB', 'PROPN', 'VERB', 'ADP', 'PUNCT']","['', '', 'ORG', '', '', '']"
222,222,ENTY,Name a technique widely used to detect birth defects ?,techmeth,"['VERB', 'DET', 'NOUN', 'ADV', 'VERB', 'PART', 'VERB', 'NOUN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', '', '', '', '']"
223,223,DESC,What is the daily requirement of folic acid for an expectant mother ?,desc,"['PRON', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADP', 'DET', 'ADJ', 'NOUN', 'PUNCT']","['', '', '', 'DATE', '', '', '', '', '', '', '', '', '']"
224,224,DESC,What is the `` 7-minute cigarette '' ?,def,"['PRON', 'VERB', 'DET', 'PUNCT', 'PUNCT', 'NUM', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '']"
225,225,ENTY,What four forms does gold occur in ?,other,"['PRON', 'NUM', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADP', 'PUNCT']","['', 'CARDINAL', '', '', '', '', '', '']"
226,226,NUM,What is the acreage of the Chappellet vineyard ?,volsize,"['PRON', 'VERB', 'DET', 'NOUN', 'ADP', 'DET', 'PROPN', 'NOUN', 'PUNCT']","['', '', '', '', '', '', 'ORG', '', '']"
227,227,DESC,How do you correctly say the word ` qigong ' ?,manner,"['ADV', 'VERB', 'PRON', 'ADV', 'VERB', 'DET', 'NOUN', 'PUNCT', 'NOUN', 'PUNCT', 'PUNCT']","['', '', '', '', '', '', '', '', '', '', '']"
